open_time,open,high,low,close,volume,close_time
1580846400000,9186.72000000,9220.19000000,9151.00000000,9197.02000000,4866.44790600,1580860799999
1580860800000,9197.02000000,9245.87000000,9177.22000000,9239.19000000,6074.63014900,1580875199999
1580875200000,9239.19000000,9300.00000000,9216.75000000,9274.53000000,7265.18553500,1580889599999
1580889600000,9274.39000000,9421.75000000,9232.75000000,9418.48000000,13140.82774100,1580903999999
1580904000000,9419.17000000,9494.20000000,9410.00000000,9485.08000000,11113.47521100,1580918399999
1580918400000,9484.22000000,9744.45000000,9472.30000000,9655.99000000,18076.85421300,1580932799999
1580932800000,9655.93000000,9725.00000000,9565.14000000,9612.04000000,9199.44276600,1580947199999
1580947200000,9612.03000000,9650.00000000,9526.35000000,9635.70000000,6566.14014800,1580961599999
1580961600000,9635.20000000,9697.78000000,9607.52000000,9628.80000000,8638.37817100,1580975999999
1580976000000,9629.85000000,9707.21000000,9605.55000000,9698.89000000,8920.61025000,1580990399999
1580990400000,9698.66000000,9862.57000000,9638.00000000,9786.88000000,23642.15759700,1581004799999
1581004800000,9786.87000000,9839.63000000,9717.85000000,9747.29000000,8199.81397900,1581019199999
1581019200000,9747.29000000,9801.98000000,9660.00000000,9772.00000000,8982.60644300,1581033599999
1581033600000,9772.00000000,9855.00000000,9752.65000000,9779.78000000,7332.89245300,1581047999999
1581048000000,9779.73000000,9819.99000000,9741.17000000,9801.83000000,6149.94816100,1581062399999
1581062400000,9801.83000000,9885.00000000,9766.31000000,9809.33000000,10564.88585300,1581076799999
1581076800000,9810.01000000,9845.00000000,9730.54000000,9802.02000000,8600.00057400,1581091199999
1581091200000,9802.01000000,9836.27000000,9764.00000000,9775.59000000,5520.52184800,1581105599999
1581105600000,9775.08000000,9831.00000000,9730.00000000,9813.73000000,5797.86574300,1581119999999
1581120000000,9813.87000000,9830.06000000,9667.11000000,9714.11000000,8199.49744400,1581134399999
1581134400000,9714.14000000,9796.88000000,9700.02000000,9771.39000000,5897.21947300,1581148799999
1581148800000,9771.39000000,9845.00000000,9769.51000000,9810.02000000,6599.65154500,1581163199999
1581163200000,9810.02000000,9866.00000000,9750.00000000,9829.47000000,9850.86777200,1581177599999
1581177600000,9829.50000000,9888.00000000,9810.10000000,9862.69000000,7042.98172700,1581191999999
1581192000000,9862.15000000,9940.00000000,9840.00000000,9895.05000000,6010.62570500,1581206399999
1581206400000,9895.04000000,10052.67000000,9880.75000000,10052.63000000,7282.50704300,1581220799999
1581220800000,10052.66000000,10166.00000000,10040.00000000,10127.87000000,10016.75436900,1581235199999
1581235200000,10127.87000000,10151.04000000,10050.00000000,10109.52000000,8249.63961200,1581249599999
1581249600000,10108.61000000,10145.64000000,10000.10000000,10097.10000000,7797.23440600,1581263999999
1581264000000,10097.10000000,10125.79000000,10053.69000000,10074.85000000,5266.19881700,1581278399999
1581278400000,10074.85000000,10160.00000000,10053.00000000,10151.75000000,4796.14136900,1581292799999
1581292800000,10151.72000000,10188.00000000,10060.00000000,10090.47000000,6907.46603700,1581307199999
1581307200000,10090.44000000,10105.54000000,9756.00000000,9968.99000000,15406.77666900,1581321599999
1581321600000,9967.94000000,9971.48000000,9765.00000000,9821.43000000,15569.79332600,1581335999999
1581336000000,9821.41000000,9925.63000000,9777.60000000,9865.05000000,10705.76761100,1581350399999
1581350400000,9865.06000000,9893.17000000,9800.02000000,9829.56000000,6414.45857800,1581364799999
1581364800000,9831.67000000,9894.56000000,9813.00000000,9851.83000000,4568.82239800,1581379199999
1581379200000,9851.74000000,9862.18000000,9700.00000000,9733.39000000,8045.57674200,1581393599999
1581393600000,9733.43000000,9787.07000000,9715.00000000,9739.94000000,4799.31196100,1581407999999
1581408000000,9739.87000000,9815.00000000,9730.89000000,9801.04000000,6342.93347300,1581422399999
1581422400000,9801.02000000,10194.00000000,9787.88000000,10164.99000000,18616.38711600,1581436799999
1581436800000,10165.00000000,10323.59000000,10160.15000000,10247.73000000,19392.13550200,1581451199999
1581451200000,10246.59000000,10260.00000000,10168.75000000,10223.08000000,5226.05043000,1581465599999
1581465600000,10223.08000000,10320.00000000,10223.08000000,10263.00000000,7875.84145900,1581479999999
1581480000000,10263.08000000,10450.00000000,10256.65000000,10366.00000000,11867.38684000,1581494399999
